YEAR,ROUND,REGION,T1ID,T1SEED,T1SCORE,T1NAME,T1PTS,T1REB,T1AST,T1STL,T1BLK,T1TO,T1FG%,T1FT%,T13P%,T1W,T1L,T1HW,T1HL,T1AW,T1AL,T1BPI,T1SOS,T1SOR,T1REC,T1HREC,T1AREC,T2ID,T2SEED,T2SCORE,T2NAME,T2PTS,T2REB,T2AST,T2STL,T2BLK,T2TO,T2FG%,T2FT%,T23P%,T2W,T2L,T2HW,T2HL,T2AW,T2AL,T2BPI,T2SOS,T2SOR,T2REC,T2HREC,T2AREC,SEEDDIFF,BPIDIFF,SOSDIFF,SORDIFF,WINNER
2012,1.0,3.0,194,2,78,Ohio State Buckeyes,75.1,36.8,15.2,7.3,3.0,11.7,48.6,69.8,32.9,31,8,18,2,7,4,1,2,4,0.795,0.9,0.636,2351,15,59,Loyola Marymount Lions,69.7,35.2,11.8,7.4,2.9,13.4,42.7,73.7,34.7,21,13,10,8,9,3,138,137,117,0.618,0.556,0.75,-13,-137,-135,-113,0
2012,1.0,3.0,52,3,86,Florida State Seminoles,69.9,36.9,11.9,7.7,5.9,16.3,45.4,70.3,34.7,25,10,15,2,5,5,21,22,18,0.714,0.882,0.5,179,14,63,St. Bonaventure Bonnies,70.8,35.5,13.8,5.8,4.1,14.2,46.0,75.6,34.2,20,12,11,2,6,8,57,71,70,0.625,0.846,0.429,-11,-36,-49,-52,0
2012,1.0,3.0,275,4,73,Wisconsin Badgers,63.9,33.8,11.7,5.2,3.5,9.0,42.4,74.1,36.1,26,10,14,4,7,4,6,6,12,0.722,0.778,0.636,149,13,49,Montana Grizzlies,70.6,33.0,13.8,7.1,3.6,12.7,46.5,71.8,37.3,25,7,16,2,9,4,92,320,87,0.781,0.889,0.692,-9,-86,-314,-75,0
2012,1.0,3.0,238,5,79,Vanderbilt Commodores,73.0,34.4,13.0,6.0,4.1,13.2,46.0,69.9,39.1,25,11,13,5,6,5,18,20,21,0.694,0.722,0.545,108,12,70,Harvard Crimson,65.4,32.6,12.9,6.0,4.6,12.3,46.7,74.6,35.6,26,5,11,1,12,3,47,194,35,0.839,0.917,0.8,-7,-29,-174,-14,0
2012,1.0,3.0,2132,6,65,Cincinnati Bearcats,68.5,36.2,13.0,8.1,4.6,10.6,42.0,64.1,34.3,26,11,14,4,7,5,34,28,20,0.703,0.778,0.583,251,11,59,Texas Longhorns,73.1,36.2,12.4,6.8,3.6,12.6,43.6,73.1,32.7,20,14,15,3,4,7,30,15,47,0.588,0.833,0.364,-5,4,13,-27,0
2012,1.0,3.0,2250,7,77,Gonzaga Bulldogs,74.0,37.1,13.7,6.8,3.3,13.4,47.3,71.5,37.6,26,7,16,1,6,4,25,83,22,0.788,0.941,0.6,277,10,54,West Virginia Mountaineers,71.6,38.4,14.6,6.5,2.6,12.9,44.1,67.1,30.2,19,14,11,5,4,6,35,30,58,0.576,0.688,0.4,-3,-10,53,-36,0
2012,1.0,3.0,2306,8,70,Kansas State Wildcats,71.4,37.3,14.5,6.2,4.8,14.5,44.3,66.6,34.2,22,11,12,4,6,4,26,26,29,0.667,0.75,0.6,2572,9,64,Southern Miss Golden Eagles,71.6,36.7,11.1,6.0,3.0,11.1,41.6,73.6,35.8,25,9,15,0,7,6,58,115,43,0.735,1.0,0.538,-1,-32,-89,-14,0
2012,1.0,4.0,153,1,77,North Carolina Tar Heels,82.0,45.2,17.6,6.8,5.8,11.9,46.3,67.6,34.4,32,6,17,1,8,2,5,25,6,0.842,0.944,0.8,261,16,58,Vermont Catamounts,67.2,35.4,13.3,6.2,2.4,12.4,44.3,74.2,34.6,24,12,10,4,10,6,120,231,124,0.667,0.714,0.625,-15,-115,-206,-118,0
2012,1.0,4.0,2305,2,65,Kansas Jayhawks,75.0,36.9,15.6,7.4,5.6,13.2,48.5,69.6,35.8,32,7,16,1,8,2,7,4,3,0.821,0.941,0.8,2174,15,50,Detroit Mercy Titans,72.8,34.1,13.0,7.5,4.6,12.5,45.4,73.4,30.2,22,14,13,4,6,8,124,170,136,0.611,0.765,0.429,-13,-117,-166,-133,0
2012,1.0,4.0,46,3,74,Georgetown Hoyas,69.1,36.4,13.7,6.2,4.8,12.7,46.3,69.7,34.7,24,9,15,1,6,5,15,24,17,0.727,0.938,0.545,2057,14,59,Belmont Bruins,81.5,36.3,17.4,7.4,2.3,12.4,48.4,73.7,37.8,27,8,13,1,10,6,23,160,55,0.771,0.929,0.625,-11,-8,-136,-38,0
2012,1.0,4.0,130,4,60,Michigan Wolverines,66.5,30.8,12.7,5.0,2.2,10.9,45.6,72.0,35.2,24,10,15,1,6,6,29,3,14,0.706,0.938,0.5,195,13,65,Ohio Bobcats,70.7,34.8,13.2,9.4,2.9,13.2,42.9,68.1,33.8,29,8,16,1,8,6,62,132,39,0.784,0.941,0.571,-9,-33,-129,-25,1
2012,1.0,4.0,218,5,44,Temple Owls,76.0,35.0,15.6,7.2,4.2,12.5,47.2,71.8,40.2,24,8,12,1,10,4,36,60,24,0.75,0.923,0.714,58,12,58,South Florida Bulls,59.2,34.3,11.8,5.5,3.8,13.7,43.6,70.5,31.6,22,14,14,2,5,8,72,37,48,0.611,0.875,0.385,-7,-36,23,-24,1
2012,1.0,4.0,21,6,65,San Diego State Aztecs,71.2,37.1,12.4,5.6,2.3,12.6,45.6,70.0,34.1,26,8,17,2,7,4,71,70,25,0.765,0.895,0.636,152,11,79,NC State Wolfpack,73.4,37.2,16.0,6.9,4.1,12.8,46.3,70.8,35.5,24,13,13,6,5,4,41,34,37,0.649,0.684,0.556,-5,30,36,-12,1
2012,1.0,4.0,2608,7,69,Saint Mary's Gaels,74.9,36.6,15.9,7.0,3.1,11.6,47.5,72.7,35.0,27,6,16,1,8,3,28,131,27,0.818,0.941,0.727,2509,10,72,Purdue Boilermakers,72.2,33.0,13.7,6.5,3.2,8.7,44.1,65.2,37.7,22,13,13,4,5,5,22,7,30,0.629,0.765,0.5,-3,6,124,-3,1
2012,1.0,4.0,156,8,58,Creighton Bluejays,80.0,36.2,17.9,4.8,2.3,12.3,50.9,73.2,42.5,29,6,14,2,10,3,33,88,16,0.829,0.875,0.769,333,9,57,Alabama Crimson Tide,64.9,35.2,12.3,7.3,4.2,12.9,45.2,71.5,28.5,21,12,13,3,4,7,24,46,45,0.636,0.812,0.364,-1,9,42,-29,0
2012,2.0,1.0,96,1,87,Kentucky Wildcats,77.1,39.2,13.3,6.3,8.8,11.5,48.7,72.3,38.0,38,2,18,0,8,1,2,19,1,0.95,1.0,0.889,66,8,71,Iowa State Cyclones,73.2,36.7,14.6,5.9,2.8,12.5,44.9,67.9,38.0,23,11,16,2,4,7,37,39,31,0.676,0.889,0.364,-7,-35,-20,-30,0
2012,2.0,1.0,2329,15,58,Lehigh Mountain Hawks,76.2,35.9,13.3,7.8,3.0,11.4,44.9,77.6,35.7,27,8,12,1,12,6,79,239,72,0.771,0.923,0.667,2752,10,70,Xavier Musketeers,71.3,36.7,13.6,6.1,3.8,12.9,45.6,69.1,35.5,23,13,13,3,5,7,49,48,46,0.639,0.812,0.417,5,30,191,26,1
2012,2.0,1.0,239,3,80,Baylor Bears,74.9,36.5,15.0,7.6,4.8,13.9,47.0,75.1,38.1,30,8,14,3,8,3,17,8,7,0.789,0.824,0.727,38,11,63,Colorado Buffaloes,67.6,35.7,11.7,5.9,3.3,12.7,44.5,69.4,34.3,24,12,14,2,4,7,89,103,67,0.667,0.875,0.364,-8,-72,-95,-60,0
2012,2.0,1.0,84,4,63,Indiana Hoosiers,77.3,34.9,13.4,6.4,3.4,12.8,48.7,76.2,43.3,27,9,18,1,5,6,10,11,11,0.75,0.947,0.455,2670,12,61,VCU Rams,68.4,33.7,12.2,10.7,3.7,11.4,41.0,68.9,33.7,29,7,13,1,10,3,45,127,32,0.806,0.929,0.769,-8,-35,-116,-21,0
2012,2.0,2.0,127,1,65,Michigan State Spartans,72.3,38.2,15.3,7.5,4.4,13.2,47.6,70.2,36.2,29,8,17,1,7,4,4,1,5,0.784,0.944,0.636,139,9,61,Saint Louis Billikens,69.2,32.8,13.8,7.0,3.0,11.2,45.2,71.6,36.2,26,8,15,1,6,5,20,73,26,0.765,0.938,0.545,-8,-16,-72,-21,0
2012,2.0,2.0,2450,15,50,Norfolk State Spartans,69.0,36.4,12.0,6.9,4.7,15.3,44.3,65.3,31.1,26,10,10,4,10,4,210,246,103,0.722,0.714,0.714,57,7,84,Florida Gators,76.3,35.2,15.0,6.5,3.3,10.9,46.1,71.2,39.0,26,11,14,2,4,7,9,27,19,0.703,0.875,0.364,8,201,219,84,1
2012,2.0,2.0,269,3,62,Marquette Golden Eagles,75.9,35.8,16.8,8.8,3.5,13.3,45.9,72.1,33.7,27,8,15,1,6,5,14,31,13,0.771,0.938,0.545,93,6,53,Murray State Racers,74.2,33.3,13.0,8.4,4.2,14.0,47.7,73.0,40.6,31,2,13,1,13,0,56,288,15,0.939,0.929,1.0,-3,-42,-257,-2,0
2012,2.0,2.0,97,4,59,Louisville Cardinals,68.8,38.2,13.8,9.1,4.9,14.7,42.5,68.6,31.1,30,10,16,4,6,5,19,5,9,0.75,0.8,0.545,167,5,58,New Mexico Lobos,73.2,38.0,16.4,6.9,3.3,13.3,46.3,70.7,38.5,28,7,14,2,7,3,16,121,34,0.8,0.875,0.7,-1,3,-116,-25,0
2012,2.0,3.0,183,1,75,Syracuse Orange,74.6,35.3,15.8,9.6,7.1,10.5,46.5,69.1,34.5,34,3,19,0,9,1,3,32,2,0.919,1.0,0.9,2306,8,59,Kansas State Wildcats,71.4,37.3,14.5,6.2,4.8,14.5,44.3,66.6,34.2,22,11,12,4,6,4,26,26,29,0.667,0.75,0.6,-7,-23,6,-27,0
2012,2.0,3.0,194,2,73,Ohio State Buckeyes,75.1,36.8,15.2,7.3,3.0,11.7,48.6,69.8,32.9,31,8,18,2,7,4,1,2,4,0.795,0.9,0.636,2250,7,66,Gonzaga Bulldogs,74.0,37.1,13.7,6.8,3.3,13.4,47.3,71.5,37.6,26,7,16,1,6,4,25,83,22,0.788,0.941,0.6,-5,-24,-81,-18,0
2012,2.0,3.0,52,3,56,Florida State Seminoles,69.9,36.9,11.9,7.7,5.9,16.3,45.4,70.3,34.7,25,10,15,2,5,5,21,22,18,0.714,0.882,0.5,2132,6,62,Cincinnati Bearcats,68.5,36.2,13.0,8.1,4.6,10.6,42.0,64.1,34.3,26,11,14,4,7,5,34,28,20,0.703,0.778,0.583,-3,-13,-6,-2,1
2012,2.0,3.0,275,4,60,Wisconsin Badgers,63.9,33.8,11.7,5.2,3.5,9.0,42.4,74.1,36.1,26,10,14,4,7,4,6,6,12,0.722,0.778,0.636,238,5,57,Vanderbilt Commodores,73.0,34.4,13.0,6.0,4.1,13.2,46.0,69.9,39.1,25,11,13,5,6,5,18,20,21,0.694,0.722,0.545,-1,-12,-14,-9,0
2012,2.0,4.0,153,1,87,North Carolina Tar Heels,82.0,45.2,17.6,6.8,5.8,11.9,46.3,67.6,34.4,32,6,17,1,8,2,5,25,6,0.842,0.944,0.8,156,8,73,Creighton Bluejays,80.0,36.2,17.9,4.8,2.3,12.3,50.9,73.2,42.5,29,6,14,2,10,3,33,88,16,0.829,0.875,0.769,-7,-28,-63,-10,0
2012,2.0,4.0,2305,2,63,Kansas Jayhawks,75.0,36.9,15.6,7.4,5.6,13.2,48.5,69.6,35.8,32,7,16,1,8,2,7,4,3,0.821,0.941,0.8,2509,10,60,Purdue Boilermakers,72.2,33.0,13.7,6.5,3.2,8.7,44.1,65.2,37.7,22,13,13,4,5,5,22,7,30,0.629,0.765,0.5,-8,-15,-3,-27,0
2012,2.0,4.0,46,3,63,Georgetown Hoyas,69.1,36.4,13.7,6.2,4.8,12.7,46.3,69.7,34.7,24,9,15,1,6,5,15,24,17,0.727,0.938,0.545,152,11,88,NC State Wolfpack,73.4,37.2,16.0,6.9,4.1,12.8,46.3,70.8,35.5,24,13,13,6,5,4,41,34,37,0.649,0.684,0.556,-8,-26,-10,-20,1
2012,2.0,4.0,195,13,62,Ohio Bobcats,70.7,34.8,13.2,9.4,2.9,13.2,42.9,68.1,33.8,29,8,16,1,8,6,62,132,39,0.784,0.941,0.571,58,12,56,South Florida Bulls,59.2,34.3,11.8,5.5,3.8,13.7,43.6,70.5,31.6,22,14,14,2,5,8,72,37,48,0.611,0.875,0.385,1,-10,95,-9,0
2012,3.0,1.0,96,1,102,Kentucky Wildcats,77.1,39.2,13.3,6.3,8.8,11.5,48.7,72.3,38.0,38,2,18,0,8,1,2,19,1,0.95,1.0,0.889,84,4,90,Indiana Hoosiers,77.3,34.9,13.4,6.4,3.4,12.8,48.7,76.2,43.3,27,9,18,1,5,6,10,11,11,0.75,0.947,0.455,-3,-8,8,-10,0
2012,3.0,1.0,2752,10,70,Xavier Musketeers,71.3,36.7,13.6,6.1,3.8,12.9,45.6,69.1,35.5,23,13,13,3,5,7,49,48,46,0.639,0.812,0.417,239,3,75,Baylor Bears,74.9,36.5,15.0,7.6,4.8,13.9,47.0,75.1,38.1,30,8,14,3,8,3,17,8,7,0.789,0.824,0.727,7,32,40,39,1
2012,3.0,2.0,127,1,44,Michigan State Spartans,72.3,38.2,15.3,7.5,4.4,13.2,47.6,70.2,36.2,29,8,17,1,7,4,4,1,5,0.784,0.944,0.636,97,4,57,Louisville Cardinals,68.8,38.2,13.8,9.1,4.9,14.7,42.5,68.6,31.1,30,10,16,4,6,5,19,5,9,0.75,0.8,0.545,-3,-15,-4,-4,1
2012,3.0,2.0,57,7,68,Florida Gators,76.3,35.2,15.0,6.5,3.3,10.9,46.1,71.2,39.0,26,11,14,2,4,7,9,27,19,0.703,0.875,0.364,269,3,58,Marquette Golden Eagles,75.9,35.8,16.8,8.8,3.5,13.3,45.9,72.1,33.7,27,8,15,1,6,5,14,31,13,0.771,0.938,0.545,4,-5,-4,6,0
2012,3.0,3.0,183,1,84,Syracuse Orange,74.6,35.3,15.8,9.6,7.1,10.5,46.5,69.1,34.5,34,3,19,0,9,1,3,32,2,0.919,1.0,0.9,275,4,83,Wisconsin Badgers,63.9,33.8,11.7,5.2,3.5,9.0,42.4,74.1,36.1,26,10,14,4,7,4,6,6,12,0.722,0.778,0.636,-3,-3,26,-10,0
2012,3.0,3.0,194,2,81,Ohio State Buckeyes,75.1,36.8,15.2,7.3,3.0,11.7,48.6,69.8,32.9,31,8,18,2,7,4,1,2,4,0.795,0.9,0.636,2132,6,66,Cincinnati Bearcats,68.5,36.2,13.0,8.1,4.6,10.6,42.0,64.1,34.3,26,11,14,4,7,5,34,28,20,0.703,0.778,0.583,-4,-33,-26,-16,0
2012,3.0,4.0,153,1,73,North Carolina Tar Heels,82.0,45.2,17.6,6.8,5.8,11.9,46.3,67.6,34.4,32,6,17,1,8,2,5,25,6,0.842,0.944,0.8,195,13,65,Ohio Bobcats,70.7,34.8,13.2,9.4,2.9,13.2,42.9,68.1,33.8,29,8,16,1,8,6,62,132,39,0.784,0.941,0.571,-12,-57,-107,-33,0
2012,3.0,4.0,2305,2,60,Kansas Jayhawks,75.0,36.9,15.6,7.4,5.6,13.2,48.5,69.6,35.8,32,7,16,1,8,2,7,4,3,0.821,0.941,0.8,152,11,57,NC State Wolfpack,73.4,37.2,16.0,6.9,4.1,12.8,46.3,70.8,35.5,24,13,13,6,5,4,41,34,37,0.649,0.684,0.556,-9,-34,-30,-34,0
2012,4.0,1.0,96,1,82,Kentucky Wildcats,77.1,39.2,13.3,6.3,8.8,11.5,48.7,72.3,38.0,38,2,18,0,8,1,2,19,1,0.95,1.0,0.889,239,3,70,Baylor Bears,74.9,36.5,15.0,7.6,4.8,13.9,47.0,75.1,38.1,30,8,14,3,8,3,17,8,7,0.789,0.824,0.727,-2,-15,11,-6,0
2012,4.0,2.0,97,4,72,Louisville Cardinals,68.8,38.2,13.8,9.1,4.9,14.7,42.5,68.6,31.1,30,10,16,4,6,5,19,5,9,0.75,0.8,0.545,57,7,68,Florida Gators,76.3,35.2,15.0,6.5,3.3,10.9,46.1,71.2,39.0,26,11,14,2,4,7,9,27,19,0.703,0.875,0.364,-3,10,-22,-10,0
2012,4.0,3.0,183,1,70,Syracuse Orange,74.6,35.3,15.8,9.6,7.1,10.5,46.5,69.1,34.5,34,3,19,0,9,1,3,32,2,0.919,1.0,0.9,194,2,77,Ohio State Buckeyes,75.1,36.8,15.2,7.3,3.0,11.7,48.6,69.8,32.9,31,8,18,2,7,4,1,2,4,0.795,0.9,0.636,-1,2,30,-2,1
2012,4.0,4.0,153,1,67,North Carolina Tar Heels,82.0,45.2,17.6,6.8,5.8,11.9,46.3,67.6,34.4,32,6,17,1,8,2,5,25,6,0.842,0.944,0.8,2305,2,80,Kansas Jayhawks,75.0,36.9,15.6,7.4,5.6,13.2,48.5,69.6,35.8,32,7,16,1,8,2,7,4,3,0.821,0.941,0.8,-1,-2,21,3,1
2012,5.0,1.0,96,1,69,Kentucky Wildcats,77.1,39.2,13.3,6.3,8.8,11.5,48.7,72.3,38.0,38,2,18,0,8,1,2,19,1,0.95,1.0,0.889,97,4,61,Louisville Cardinals,68.8,38.2,13.8,9.1,4.9,14.7,42.5,68.6,31.1,30,10,16,4,6,5,19,5,9,0.75,0.8,0.545,-3,-17,14,-8,0
2012,5.0,2.0,194,2,62,Ohio State Buckeyes,75.1,36.8,15.2,7.3,3.0,11.7,48.6,69.8,32.9,31,8,18,2,7,4,1,2,4,0.795,0.9,0.636,2305,2,64,Kansas Jayhawks,75.0,36.9,15.6,7.4,5.6,13.2,48.5,69.6,35.8,32,7,16,1,8,2,7,4,3,0.821,0.941,0.8,0,-6,-2,1,1
2012,6.0,1.0,96,1,67,Kentucky Wildcats,77.1,39.2,13.3,6.3,8.8,11.5,48.7,72.3,38.0,38,2,18,0,8,1,2,19,1,0.95,1.0,0.889,2305,2,59,Kansas Jayhawks,75.0,36.9,15.6,7.4,5.6,13.2,48.5,69.6,35.8,32,7,16,1,8,2,7,4,3,0.821,0.941,0.8,-1,-5,15,-2,0
2013,1.0,1.0,97,1,79,Louisville Cardinals,73.6,37.5,15.0,10.7,4.2,12.7,44.5,71.1,33.1,35,5,15,1,8,3,2,6,1,0.875,0.938,0.727,2448,16,48,North Carolina A&T Aggies,62.2,35.4,11.1,7.1,4.6,15.1,39.9,65.8,29.9,20,17,9,3,5,12,233,266,210,0.541,0.75,0.294,-15,-231,-260,-209,0
2013,1.0,1.0,150,2,73,Duke Blue Devils,78.3,33.8,14.7,6.5,3.8,10.7,47.6,73.2,40.6,30,6,16,0,5,4,4,12,3,0.833,1.0,0.556,399,15,61,Albany Great Danes,64.4,33.6,11.2,5.4,2.0,13.4,43.8,73.4,36.4,24,11,11,4,11,5,147,243,117,0.686,0.733,0.688,-13,-143,-231,-114,0
2013,1.0,1.0,127,3,65,Michigan State Spartans,68.2,37.3,13.3,8.1,3.8,13.4,46.0,71.7,34.2,27,9,17,1,6,5,16,2,7,0.75,0.944,0.545,2674,14,54,Valparaiso Beacons,71.7,32.9,13.8,6.7,3.3,14.5,48.9,73.2,37.6,26,8,16,2,10,5,70,175,61,0.765,0.889,0.667,-11,-54,-173,-54,0
2013,1.0,1.0,139,4,64,Saint Louis Billikens,68.9,32.8,12.9,7.5,3.2,11.3,44.7,70.9,34.7,28,7,17,2,6,3,35,96,23,0.8,0.895,0.667,166,13,44,New Mexico State Aggies,68.0,37.6,11.5,5.6,5.5,14.4,46.1,65.6,32.0,24,11,15,1,6,8,101,150,83,0.686,0.938,0.429,-9,-66,-54,-60,0
2013,1.0,1.0,197,5,55,Oklahoma State Cowboys,72.4,36.4,12.1,7.5,4.8,12.4,44.0,75.0,31.6,24,9,15,2,5,5,32,34,24,0.727,0.882,0.5,2483,12,68,Oregon Ducks,71.7,37.4,13.0,8.5,4.0,14.9,44.7,71.0,32.3,28,9,17,2,6,5,46,76,28,0.757,0.895,0.545,-7,-14,-42,-4,1
2013,1.0,1.0,235,6,54,Memphis Tigers,75.9,37.8,17.2,9.0,6.3,14.6,47.9,66.6,37.9,31,5,17,1,9,1,38,111,16,0.861,0.944,0.9,2608,11,52,Saint Mary's Gaels,75.5,37.1,14.7,6.3,3.0,12.0,47.4,72.6,37.5,28,7,16,1,9,2,21,112,29,0.8,0.941,0.818,-5,17,-1,-13,0
2013,1.0,1.0,156,7,67,Creighton Bluejays,75.4,35.2,17.2,5.0,2.6,12.3,50.8,75.0,42.1,28,8,15,2,7,5,18,69,19,0.778,0.882,0.583,2132,10,63,Cincinnati Bearcats,66.6,40.0,12.2,7.0,6.2,12.8,40.2,64.9,31.7,22,12,13,5,5,5,26,19,40,0.647,0.722,0.5,-3,-8,50,-21,0
2013,1.0,1.0,36,8,84,Colorado State Rams,73.1,40.4,13.1,4.9,2.0,10.8,44.8,71.3,33.2,26,9,16,1,6,6,49,93,34,0.743,0.941,0.5,142,9,72,Missouri Tigers,76.2,41.4,13.9,6.8,3.5,13.2,46.0,73.9,34.0,23,11,17,0,2,8,19,39,38,0.676,1.0,0.2,-1,30,54,-4,0
2013,1.0,2.0,2250,1,64,Gonzaga Bulldogs,77.6,37.3,15.2,8.0,2.8,11.2,50.4,70.7,37.1,32,3,15,1,10,1,7,97,5,0.914,0.938,0.909,2582,16,58,Southern Jaguars,67.7,35.2,11.4,7.5,3.9,10.9,43.4,69.0,36.2,23,10,12,0,8,8,153,327,149,0.697,1.0,0.5,-15,-146,-230,-144,0
2013,1.0,2.0,194,2,95,Ohio State Buckeyes,69.9,35.4,13.5,6.8,4.4,10.7,45.6,69.2,35.9,29,8,16,2,5,5,9,11,4,0.784,0.889,0.5,314,15,70,Iona Gaels,80.7,36.0,15.5,6.6,3.0,12.2,45.7,77.8,37.3,20,14,11,1,5,9,86,147,126,0.588,0.917,0.357,-13,-77,-136,-122,0
2013,1.0,2.0,167,3,62,New Mexico Lobos,67.4,35.2,14.6,6.1,3.9,11.5,42.5,72.2,35.4,29,6,15,1,8,4,41,70,15,0.829,0.938,0.667,108,14,68,Harvard Crimson,68.9,29.4,13.2,7.4,4.4,13.5,48.2,72.0,40.1,20,10,13,1,6,8,125,119,76,0.667,0.929,0.429,-11,-84,-49,-61,1
2013,1.0,2.0,2306,4,61,Kansas State Wildcats,69.2,35.3,16.0,7.1,3.6,11.6,43.6,68.9,36.3,27,8,16,1,7,3,30,30,14,0.771,0.941,0.7,2325,13,63,La Salle Explorers,72.4,31.7,14.4,8.1,3.6,11.7,44.8,73.8,37.1,24,10,11,2,8,6,50,67,41,0.706,0.846,0.571,-9,-20,-37,-27,1
2013,1.0,2.0,275,5,46,Wisconsin Badgers,66.2,36.9,13.5,5.7,4.3,9.8,42.6,63.5,33.8,23,12,15,3,5,6,10,1,18,0.657,0.833,0.455,145,12,57,Ole Miss Rebels,78.2,38.8,12.6,8.4,5.1,11.3,43.7,68.4,33.1,27,9,16,1,6,6,25,81,30,0.75,0.941,0.5,-7,-15,-80,-12,1
2013,1.0,2.0,12,6,81,Arizona Wildcats,73.3,36.3,13.8,6.9,3.9,13.1,45.0,74.8,36.3,27,8,14,2,7,4,12,62,21,0.771,0.875,0.636,2057,11,64,Belmont Bruins,77.2,32.2,15.9,9.8,2.8,13.5,49.4,73.3,38.6,26,7,13,0,9,5,37,134,45,0.788,1.0,0.643,-5,-25,-72,-24,0
2013,1.0,2.0,87,7,58,Notre Dame Fighting Irish,70.4,36.2,17.0,5.1,3.8,11.1,46.3,70.7,37.3,25,10,17,2,4,5,36,21,22,0.714,0.895,0.444,66,10,76,Iowa State Cyclones,79.6,38.7,16.0,6.5,2.9,13.3,45.5,73.1,37.0,23,12,16,1,4,8,27,27,39,0.657,0.941,0.333,-3,9,-6,-17,1
2013,1.0,2.0,221,8,55,Pittsburgh Panthers,69.6,35.3,16.5,6.7,3.9,10.9,47.5,66.4,36.0,24,9,16,3,6,3,6,44,26,0.727,0.842,0.667,2724,9,73,Wichita State Shockers,69.4,38.4,13.8,7.5,4.5,12.8,44.3,68.8,33.7,30,9,14,2,7,5,23,48,17,0.769,0.875,0.583,-1,-17,-4,9,1
2013,1.0,3.0,2305,1,64,Kansas Jayhawks,75.4,39.1,15.6,7.2,6.6,13.7,48.0,73.3,36.7,31,6,16,1,7,3,5,33,8,0.838,0.941,0.7,98,16,57,Western Kentucky Hilltoppers,67.2,36.2,11.2,6.1,3.3,15.1,43.1,67.4,32.4,20,16,11,4,4,9,173,146,170,0.556,0.733,0.308,-15,-168,-113,-162,0
2013,1.0,3.0,46,2,68,Georgetown Hoyas,64.6,32.9,14.8,7.5,3.8,12.7,45.6,68.0,35.8,25,7,16,1,6,3,14,16,12,0.781,0.941,0.667,526,15,78,Florida Gulf Coast Eagles,73.1,36.6,14.0,9.0,3.8,14.7,46.0,67.7,33.9,26,11,15,1,7,9,105,132,81,0.703,0.938,0.438,-13,-91,-116,-69,1
2013,1.0,3.0,57,3,79,Florida Gators,71.9,35.1,15.0,6.9,3.4,11.1,48.4,68.8,38.2,29,8,16,0,7,5,1,23,13,0.784,1.0,0.583,2466,14,47,Northwestern State Demons,81.0,39.3,15.5,9.8,4.8,14.0,46.1,68.6,31.7,23,9,13,1,8,7,122,196,87,0.719,0.929,0.533,-11,-121,-173,-74,0
2013,1.0,3.0,130,4,71,Michigan Wolverines,75.2,35.1,14.3,6.0,2.8,9.2,48.4,70.7,38.3,31,8,17,1,5,5,8,3,2,0.795,0.944,0.5,2571,13,56,South Dakota State Jackrabbits,73.9,34.7,14.5,5.1,2.3,10.4,47.0,76.3,39.4,25,10,13,0,7,9,88,160,80,0.714,1.0,0.438,-9,-80,-157,-78,0
2013,1.0,3.0,2670,5,88,VCU Rams,78.0,34.8,15.0,11.9,3.2,11.8,45.2,70.1,35.6,27,9,15,2,8,3,13,78,32,0.75,0.882,0.727,2006,12,42,Akron Zips,72.7,37.9,15.0,7.2,5.7,13.6,45.7,64.5,33.7,26,7,15,1,7,4,54,158,50,0.788,0.938,0.636,-7,-41,-80,-18,0
2013,1.0,3.0,26,6,63,UCLA Bruins,74.7,36.3,16.1,8.2,3.7,11.1,45.5,72.2,33.9,25,10,15,3,6,3,60,49,31,0.714,0.833,0.667,135,11,83,Minnesota Golden Gophers,68.4,38.8,14.8,7.6,5.7,13.8,44.2,68.5,32.6,21,13,15,2,3,8,17,5,33,0.618,0.882,0.273,-5,43,44,-2,1
2013,1.0,3.0,21,7,70,San Diego State Aztecs,69.2,36.8,12.3,6.9,4.6,11.9,43.8,67.6,32.4,23,11,14,1,4,6,34,74,49,0.676,0.933,0.4,201,10,55,Oklahoma Sooners,71.1,36.7,12.4,6.5,2.8,11.8,43.6,76.0,32.6,20,12,12,2,4,7,43,28,47,0.625,0.857,0.364,-3,-9,46,2,0
2013,1.0,3.0,153,8,78,North Carolina Tar Heels,77.2,39.2,17.3,8.2,3.5,12.3,44.4,66.7,37.1,25,11,14,2,7,6,31,22,27,0.694,0.875,0.538,222,9,71,Villanova Wildcats,67.8,36.3,12.3,7.7,3.4,15.7,41.5,72.0,33.6,20,14,12,4,6,7,59,13,48,0.588,0.75,0.462,-1,-28,9,-21,0
2013,1.0,4.0,84,1,83,Indiana Hoosiers,80.0,38.6,14.5,7.5,3.7,13.0,48.6,74.5,41.1,29,7,17,2,7,2,3,14,6,0.806,0.895,0.778,256,16,62,James Madison Dukes,65.2,32.7,11.7,7.9,4.5,11.2,42.0,70.1,33.3,21,15,10,4,4,9,214,272,178,0.583,0.714,0.308,-15,-211,-258,-172,0
